ProblemName,Seed,Permutation,T_default,T_mir-conflicts,maxT_default,maxT_mir-conflicts,N_default,N_mir-conflicts,PDI_default,PDI_mir-conflicts,St_default,St_mir-conflicts,TQ+1_default,TQ+1_mir-conflicts,maxTQ+1_default,maxTQ+1_mir-conflicts,NQ+100_default,NQ+100_mir-conflicts,PDIQ_default,PDIQ_mir-conflicts
bnatt500,4,0,1259.83,1385.49,1259.83,1385.49,30524,34179,,,ok,ok,1.0,1.0996645067138315,1.0,1.0996645067138315,1.0,1.1193508359456634,0,0
bppc4-08,0,0,2747.29,2884.75,2747.29,2884.75,109275,119818,,,ok,ok,1.0,1.0500165557492114,1.0,1.0500165557492114,1.0,1.096393142857143,0,0
bppc4-08,1,0,3490.64,2709.49,3490.64,2709.49,160989,153003,,,ok,ok,1.0,0.7762799143096081,1.0,0.7762799143096081,1.0,0.9504249203856253,0,0
bppc4-08,2,0,3274.59,3179.07,3274.59,3179.07,134333,135478,,,ok,ok,1.0,0.9708388412469204,1.0,0.9708388412469204,1.0,1.0085172539480634,0,0
bppc4-08,3,0,2963.06,2356.86,2963.06,2356.86,126568,113398,,,ok,ok,1.0,0.7954832223369298,1.0,0.7954832223369298,1.0,0.896027410237787,0,0
bppc4-08,4,0,2389.18,3184.76,2389.18,3184.76,118495,133238,,,ok,ok,1.0,1.3328535926164558,1.0,1.3328535926164558,1.0,1.124313841224335,0,0
brazil3,0,0,7200.0,6940.7,7200.0,6940.7,1873,1168,,,timelimit,ok,1.0,0.9639911123455075,1.0,0.9639911123455075,1.0,0.6426761277242777,0,0
brazil3,4,0,6158.38,7200.0,6158.38,7200.0,1503,1714,,,ok,timelimit,1.0,1.1691111767742857,1.0,1.1691111767742857,1.0,1.1316281971303805,0,0
cbs-cta,0,0,39.33,39.14,39.33,39.14,1,1,,,ok,ok,1.0,0.9952888668484999,1.0,0.9952888668484999,1.0,1.0,0,0
cbs-cta,2,0,39.46,39.47,39.46,39.47,1,1,,,ok,ok,1.0,1.000247157686604,1.0,1.000247157686604,1.0,1.0,0,0
cbs-cta,3,0,586.02,585.02,586.02,585.02,81,81,,,ok,ok,1.0,0.9982964805287724,1.0,0.9982964805287724,1.0,1.0,0,0
cbs-cta,4,0,31.53,31.66,31.53,31.66,1,1,,,ok,ok,1.0,1.0039963110974484,1.0,1.0039963110974484,1.0,1.0,0,0
chromaticindex512-7,0,0,1955.47,788.03,1955.47,788.03,2836,160,,,ok,ok,1.0,0.4032926648504705,1.0,0.4032926648504705,1.0,0.0885558583106267,0,0
chromaticindex512-7,1,0,1285.37,7200.0,1285.37,7200.0,2084,41506,,,ok,timelimit,1.0,5.597922837130842,1.0,5.597922837130842,1.0,19.0503663003663,0,0
chromaticindex512-7,2,0,7200.0,776.49,7200.0,776.49,73056,493,,,timelimit,ok,1.0,0.10796972642688515,1.0,0.10796972642688515,1.0,0.008105965334353983,0,0
chromaticindex512-7,4,0,4954.37,4434.83,4954.37,4434.83,32622,24791,,,ok,ok,1.0,0.8951561639191423,1.0,0.8951561639191423,1.0,0.7606808874763157,0,0
co-100,0,0,5276.58,2111.99,5276.58,2111.99,7997,403,,,ok,ok,1.0,0.4003710033765476,1.0,0.4003710033765476,1.0,0.062121773496356676,0,0
co-100,1,0,2829.22,4693.14,2829.22,4693.14,2161,2353,,,ok,ok,1.0,1.6585777784059192,1.0,1.6585777784059192,1.0,1.0849181777974348,0,0
co-100,2,0,5383.67,3720.0,5383.67,3720.0,4809,1005,,,ok,ok,1.0,0.6910358480649696,1.0,0.6910358480649696,1.0,0.22509676105113058,0,0
co-100,3,0,4132.49,4864.88,4132.49,4864.88,5426,3470,,,ok,ok,1.0,1.1771844131714364,1.0,1.1771844131714364,1.0,0.6460369163952225,0,0
co-100,4,0,4033.96,2967.78,4033.96,2967.78,3666,2012,,,ok,ok,1.0,0.7357644189781312,1.0,0.7357644189781312,1.0,0.5608072225172597,0,0
cod105,0,0,69.44,81.88,69.44,81.88,3,4,,,ok,ok,1.0,1.1766042021578649,1.0,1.1766042021578649,1.0,1.0097087378640777,0,0
cod105,1,0,78.77,82.12,78.77,82.12,3,5,,,ok,ok,1.0,1.0419957377460198,1.0,1.0419957377460198,1.0,1.0194174757281553,0,0
cod105,2,0,92.77,77.65,92.77,77.65,6,5,,,ok,ok,1.0,0.8387543990615336,1.0,0.8387543990615336,1.0,0.9905660377358491,0,0
cod105,3,0,83.77,80.74,83.77,80.74,5,5,,,ok,ok,1.0,0.964256222720302,1.0,0.964256222720302,1.0,1.0,0,0
cod105,4,0,82.74,65.69,82.74,65.69,7,5,,,ok,ok,1.0,0.7963935992357296,1.0,0.7963935992357296,1.0,0.9813084112149533,0,0
cost266-UUE,0,0,4957.23,3682.93,4957.23,3682.93,273638,193597,,,ok,ok,1.0,0.7429929632146955,1.0,0.7429929632146955,1.0,0.707599967852472,0,0
cost266-UUE,1,0,3301.17,3202.21,3301.17,3202.21,206834,161196,,,ok,ok,1.0,0.9700318275558193,1.0,0.9700318275558193,1.0,0.7794562517517662,0,0
cost266-UUE,2,0,2472.87,2296.75,2472.87,2296.75,153869,138096,,,ok,ok,1.0,0.9288079001726041,1.0,0.9288079001726041,1.0,0.8975573004955543,0,0
cost266-UUE,3,0,2476.62,2603.68,2476.62,2603.68,145200,150138,,,ok,ok,1.0,1.0512830861875508,1.0,1.0512830861875508,1.0,1.0339848589125946,0,0
cost266-UUE,4,0,7200.0,3910.42,7200.0,3910.42,50344,221699,,,timelimit,ok,1.0,0.5431773364810443,1.0,0.5431773364810443,1.0,4.396935215288241,0,0
csched007,0,0,2498.29,1875.45,2498.29,1875.45,92266,66363,,,ok,ok,1.0,0.7507932252759784,1.0,0.7507932252759784,1.0,0.7195613104389061,0,0
csched007,1,0,1379.33,2018.11,1379.33,2018.11,60273,93709,,,ok,ok,1.0,1.4627733947679178,1.0,1.4627733947679178,1.0,1.553823729150448,0,0
csched007,2,0,1644.1,1582.22,1644.1,1582.22,67486,65425,,,ok,ok,1.0,0.9623852653334144,1.0,0.9623852653334144,1.0,0.9695055188944456,0,0
csched007,3,0,1506.78,1668.53,1506.78,1668.53,63969,66422,,,ok,ok,1.0,1.1072769236891324,1.0,1.1072769236891324,1.0,1.0382868469930855,0,0
csched007,4,0,1952.27,1555.51,1952.27,1555.51,99290,70268,,,ok,ok,1.0,0.7968739600772039,1.0,0.7968739600772039,1.0,0.7079987926350739,0,0
csched008,0,0,978.54,701.1,978.54,701.1,31303,22018,,,ok,ok,1.0,0.7167650121485596,1.0,0.7167650121485596,1.0,0.7043276120115912,0,0
csched008,1,0,845.19,394.26,845.19,394.26,32771,15839,,,ok,ok,1.0,0.46710549640151733,1.0,0.46710549640151733,1.0,0.48489550059322806,0,0
csched008,2,0,520.38,439.65,520.38,439.65,15447,13857,,,ok,ok,1.0,0.8451609190993133,1.0,0.8451609190993133,1.0,0.8977294654917347,0,0
csched008,3,0,486.0,746.95,486.0,746.95,19889,28198,,,ok,ok,1.0,1.5358316221765915,1.0,1.5358316221765915,1.0,1.4156786232427836,0,0
csched008,4,0,1117.57,655.08,1117.57,655.08,39644,21642,,,ok,ok,1.0,0.5865345932753427,1.0,0.5865345932753427,1.0,0.5470511272141707,0,0
dano3_3,0,0,91.88,91.62,91.88,91.62,14,14,,,ok,ok,1.0,0.9972006890611542,1.0,0.9972006890611542,1.0,1.0,0,0
dano3_3,1,0,87.94,78.05,87.94,78.05,12,12,,,ok,ok,1.0,0.8888014391724758,1.0,0.8888014391724758,1.0,1.0,0,0
dano3_3,2,0,108.79,108.84,108.79,108.84,14,14,,,ok,ok,1.0,1.0004554148829583,1.0,1.0004554148829583,1.0,1.0,0,0
dano3_3,3,0,122.67,108.94,122.67,108.94,16,16,,,ok,ok,1.0,0.8889787337268537,1.0,0.8889787337268537,1.0,1.0,0,0
dano3_3,4,0,101.6,100.69,101.6,100.69,12,12,,,ok,ok,1.0,0.9911306042884991,1.0,0.9911306042884991,1.0,1.0,0,0
dano3_5,0,0,276.04,277.01,276.04,277.01,149,149,,,ok,ok,1.0,1.0035012994513426,1.0,1.0035012994513426,1.0,1.0,0,0
dano3_5,1,0,325.26,283.94,325.26,283.94,146,146,,,ok,ok,1.0,0.8733525409182861,1.0,0.8733525409182861,1.0,1.0,0,0
dano3_5,2,0,251.92,252.37,251.92,252.37,84,84,,,ok,ok,1.0,1.0017792187252887,1.0,1.0017792187252887,1.0,1.0,0,0
dano3_5,3,0,239.34,238.59,239.34,238.59,108,108,,,ok,ok,1.0,0.9968794208205043,1.0,0.9968794208205043,1.0,1.0,0,0
dano3_5,4,0,222.61,222.27,222.61,222.27,112,112,,,ok,ok,1.0,0.9984794955502885,1.0,0.9984794955502885,1.0,1.0,0,0
drayage-25-23,0,0,11.02,8.62,11.02,8.62,2,2,,,ok,ok,1.0,0.800332778702163,1.0,0.800332778702163,1.0,1.0,0,0
drayage-25-23,1,0,12.86,12.12,12.86,12.12,3,212,,,ok,ok,1.0,0.9466089466089466,1.0,0.9466089466089466,1.0,3.029126213592233,0,0
drayage-25-23,2,0,10.25,10.84,10.25,10.84,2,2,,,ok,ok,1.0,1.0524444444444445,1.0,1.0524444444444445,1.0,1.0,0,0
drayage-25-23,3,0,10.25,9.99,10.25,9.99,2,2,,,ok,ok,1.0,0.9768888888888889,1.0,0.9768888888888889,1.0,1.0,0,0
drayage-25-23,4,0,8.7,11.64,8.7,11.64,2,2,,,ok,ok,1.0,1.303092783505155,1.0,1.303092783505155,1.0,1.0,0,0
eil33-2,0,0,88.16,113.99,88.16,113.99,1285,1029,,,ok,ok,1.0,1.2897039030955586,1.0,1.2897039030955586,1.0,0.8151624548736462,0,0
eil33-2,1,0,97.03,121.92,97.03,121.92,2008,2008,,,ok,ok,1.0,1.2539018667754769,1.0,1.2539018667754769,1.0,1.0,0,0
eil33-2,2,0,107.38,112.54,107.38,112.54,1217,1049,,,ok,ok,1.0,1.047610260195608,1.0,1.047610260195608,1.0,0.8724373576309795,0,0
eil33-2,3,0,86.73,90.64,86.73,90.64,1285,1029,,,ok,ok,1.0,1.0445685626353585,1.0,1.0445685626353585,1.0,0.8151624548736462,0,0
eil33-2,4,0,105.12,104.57,105.12,104.57,2526,2526,,,ok,ok,1.0,0.9948171880889558,1.0,0.9948171880889558,1.0,1.0,0,0
ex10,0,0,125.32,127.63,125.32,127.63,0,0,,,ok,ok,1.0,1.0182868904369855,1.0,1.0182868904369855,1.0,1.0,0,0
ex10,1,0,127.49,127.64,127.49,127.64,0,0,,,ok,ok,1.0,1.001167406023815,1.0,1.001167406023815,1.0,1.0,0,0
ex10,2,0,126.34,131.92,126.34,131.92,0,0,,,ok,ok,1.0,1.0438196953039107,1.0,1.0438196953039107,1.0,1.0,0,0
ex10,3,0,127.54,125.1,127.54,125.1,0,0,,,ok,ok,1.0,0.9810175820756183,1.0,0.9810175820756183,1.0,1.0,0,0
ex10,4,0,130.93,123.52,130.93,123.52,0,0,,,ok,ok,1.0,0.9438338512847722,1.0,0.9438338512847722,1.0,1.0,0,0
ex9,0,0,11.44,11.92,11.44,11.92,0,0,,,ok,ok,1.0,1.0385852090032155,1.0,1.0385852090032155,1.0,1.0,0,0
ex9,1,0,11.18,11.85,11.18,11.85,0,0,,,ok,ok,1.0,1.055008210180624,1.0,1.055008210180624,1.0,1.0,0,0
ex9,2,0,12.27,11.81,12.27,11.81,0,0,,,ok,ok,1.0,0.9653353428786737,1.0,0.9653353428786737,1.0,1.0,0,0
ex9,3,0,13.44,13.27,13.44,13.27,0,0,,,ok,ok,1.0,0.9882271468144045,1.0,0.9882271468144045,1.0,1.0,0,0
ex9,4,0,12.36,12.45,12.36,12.45,0,0,,,ok,ok,1.0,1.0067365269461077,1.0,1.0067365269461077,1.0,1.0,0,0
fast0507,0,0,201.32,202.08,201.32,202.08,612,612,,,ok,ok,1.0,1.0037564254646105,1.0,1.0037564254646105,1.0,1.0,0,0
fast0507,1,0,256.48,255.3,256.48,255.3,629,629,,,ok,ok,1.0,0.9954171197762933,1.0,0.9954171197762933,1.0,1.0,0,0
fast0507,2,0,131.44,156.66,131.44,156.66,481,481,,,ok,ok,1.0,1.1904258532165508,1.0,1.1904258532165508,1.0,1.0,0,0
fast0507,3,0,160.6,161.55,160.6,161.55,420,420,,,ok,ok,1.0,1.0058787128712872,1.0,1.0058787128712872,1.0,1.0,0,0
fast0507,4,0,326.77,329.26,326.77,329.26,764,764,,,ok,ok,1.0,1.0075967904323153,1.0,1.0075967904323153,1.0,1.0,0,0
fastxgemm-n2r6s0t2,0,0,867.31,1163.81,867.31,1163.81,116834,145444,,,ok,ok,1.0,1.3414679089265356,1.0,1.3414679089265356,1.0,1.2446679323379,0,0
fastxgemm-n2r6s0t2,1,0,1858.87,946.78,1858.87,946.78,248871,112365,,,ok,ok,1.0,0.5095947566227748,1.0,0.5095947566227748,1.0,0.4517192765422479,0,0
fastxgemm-n2r6s0t2,2,0,619.4,609.3,619.4,609.3,74124,86372,,,ok,ok,1.0,0.9837201805286911,1.0,0.9837201805286911,1.0,1.1650140116404397,0,0
fastxgemm-n2r6s0t2,3,0,1080.1,660.65,1080.1,660.65,131150,99112,,,ok,ok,1.0,0.6120155397280548,1.0,0.6120155397280548,1.0,0.7559009523809523,0,0
fastxgemm-n2r6s0t2,4,0,1247.42,923.88,1247.42,923.88,149084,160455,,,ok,ok,1.0,0.7408404222937793,1.0,0.7408404222937793,1.0,1.0762213105963105,0,0
fhnw-binpack4-4,0,0,961.54,737.51,961.54,737.51,1129294,687806,,,ok,ok,1.0,0.7672512311176679,1.0,0.7672512311176679,1.0,0.609093018025596,0,0
fhnw-binpack4-4,1,0,1096.07,658.65,1096.07,658.65,1220592,656492,,,ok,ok,1.0,0.6012834185603472,1.0,0.6012834185603472,1.0,0.53788506846936,0,0
fhnw-binpack4-4,2,0,932.65,466.02,932.65,466.02,949481,478527,,,ok,ok,1.0,0.5002088577089916,1.0,0.5002088577089916,1.0,0.5040402029947946,0,0
fhnw-binpack4-4,3,0,956.19,1001.36,956.19,1001.36,1077800,986930,,,ok,ok,1.0,1.0471902130193587,1.0,1.0471902130193587,1.0,0.9156971889785694,0,0
fhnw-binpack4-4,4,0,1711.43,544.36,1711.43,544.36,2236834,568270,,,ok,ok,1.0,0.3184714119701243,1.0,0.3184714119701243,1.0,0.2540843851450244,0,0
fiball,0,0,407.63,361.67,407.63,361.67,3048,5249,,,ok,ok,1.0,0.8875266133176712,1.0,0.8875266133176712,1.0,1.699174078780178,0,0
fiball,1,0,442.39,143.85,442.39,143.85,7517,991,,,ok,ok,1.0,0.3266875662509303,1.0,0.3266875662509303,1.0,0.1432322436654851,0,0
fiball,2,0,522.58,2198.63,522.58,2198.63,11333,20728,,,ok,ok,1.0,4.2011344971160085,1.0,4.2011344971160085,1.0,1.8217440741712587,0,0
fiball,3,0,1917.18,471.17,1917.18,471.17,16885,8613,,,ok,ok,1.0,0.24615520962579113,1.0,0.24615520962579113,1.0,0.5129820429790992,0,0
fiball,4,0,154.29,640.29,154.29,640.29,923,11316,,,ok,ok,1.0,4.129628437117651,1.0,4.129628437117651,1.0,11.159335288367547,0,0
gen-ip002,0,0,2351.06,2325.04,2351.06,2325.04,5453901,5484116,,,ok,ok,1.0,0.9889373570402116,1.0,0.9889373570402116,1.0,1.0055399696479703,0,0
gen-ip002,1,0,2050.48,2034.86,2050.48,2034.86,4926620,4763694,,,ok,ok,1.0,0.9923859847524713,1.0,0.9923859847524713,1.0,0.9669301279553131,0,0
gen-ip002,2,0,2169.99,2192.82,2169.99,2192.82,5162120,5196906,,,ok,ok,1.0,1.0105159397325645,1.0,1.0105159397325645,1.0,1.0067385737144097,0,0
gen-ip002,3,0,2482.94,2506.75,2482.94,2506.75,5785501,5897274,,,ok,ok,1.0,1.0095855777514755,1.0,1.0095855777514755,1.0,1.0193191683975442,0,0
gen-ip002,4,0,2209.1,2246.25,2209.1,2246.25,5207670,5171027,,,ok,ok,1.0,1.0168091941541106,1.0,1.0168091941541106,1.0,0.9929637829627652,0,0
gen-ip054,0,0,1790.93,2182.68,1790.93,2182.68,4492925,5374424,,,ok,ok,1.0,1.2186190308773222,1.0,1.2186190308773222,1.0,1.196192765453119,0,0
gen-ip054,1,0,1606.38,1600.96,1606.38,1600.96,4013745,4004948,,,ok,ok,1.0,0.9966280531050529,1.0,0.9966280531050529,1.0,0.9978083358973752,0,0
gen-ip054,2,0,1268.87,1639.51,1268.87,1639.51,3877912,4070333,,,ok,ok,1.0,1.2918723963870318,1.0,1.2918723963870318,1.0,1.0496184643059383,0,0
gen-ip054,3,0,2046.45,2035.18,2046.45,2035.18,4996082,4966467,,,ok,ok,1.0,0.9944955920779507,1.0,0.9944955920779507,1.0,0.9940724737409485,0,0
gen-ip054,4,0,1752.38,1783.42,1752.38,1783.42,4446925,4413836,,,ok,ok,1.0,1.01770295087203,1.0,1.01770295087203,1.0,0.9925592952591902,0,0
glass-sc,0,0,5325.3,5176.94,5325.3,5176.94,242256,230983,,,ok,ok,1.0,0.9721457672305351,1.0,0.9721457672305351,1.0,0.9534857812474211,0,0
glass-sc,1,0,5726.03,5327.96,5726.03,5327.96,261227,239417,,,ok,ok,1.0,0.9304927685030461,1.0,0.9304927685030461,1.0,0.9165413447519775,0,0
glass-sc,2,0,5706.99,5346.1,5706.99,5346.1,259113,241895,,,ok,ok,1.0,0.9367745914060818,1.0,0.9367745914060818,1.0,0.93357586232172,0,0
glass-sc,3,0,5738.45,5363.22,5738.45,5363.22,261168,243294,,,ok,ok,1.0,0.9346226554809259,1.0,0.9346226554809259,1.0,0.931587488708912,0,0
glass-sc,4,0,3133.49,5253.71,3133.49,5253.71,250056,235363,,,ok,ok,1.0,1.676416259104352,1.0,1.676416259104352,1.0,0.9412646508578647,0,0
glass4,0,0,418.9,1039.85,418.9,1039.85,167369,491355,,,ok,ok,1.0,2.4788044772564897,1.0,2.4788044772564897,1.0,2.9346028220148206,0,0
glass4,1,0,857.24,455.64,857.24,455.64,220405,134927,,,ok,ok,1.0,0.5320656226696495,1.0,0.5320656226696495,1.0,0.612353461372758,0,0
glass4,2,0,1131.3,425.91,1131.3,425.91,656563,211299,,,ok,ok,1.0,0.37702905590391245,1.0,0.37702905590391245,1.0,0.3219292087417747,0,0
glass4,3,0,1537.23,1241.09,1537.23,1241.09,846722,598518,,,ok,ok,1.0,0.8074800257438743,1.0,0.8074800257438743,1.0,0.7068994428581213,0,0
glass4,4,0,236.4,496.21,236.4,496.21,59631,139634,,,ok,ok,1.0,2.094397641112047,1.0,2.094397641112047,1.0,2.3393882573538027,0,0
graph20-20-1rand,1,0,12.42,8.46,12.42,8.46,534,471,,,ok,ok,1.0,0.7049180327868854,1.0,0.7049180327868854,1.0,0.9006309148264984,0,0
graph20-20-1rand,3,0,16.24,15.94,16.24,15.94,595,319,,,ok,ok,1.0,0.9825986078886311,1.0,0.9825986078886311,1.0,0.6028776978417266,0,0
graph20-20-1rand,4,0,7.11,10.66,7.11,10.66,212,377,,,ok,ok,1.0,1.437731196054254,1.0,1.437731196054254,1.0,1.5288461538461537,0,0
graphdraw-domain,0,0,2047.45,1128.08,2047.45,1128.08,2462573,1286376,,,ok,ok,1.0,0.5511874832190192,1.0,0.5511874832190192,1.0,0.5223901021369869,0,0
graphdraw-domain,1,0,1479.15,718.17,1479.15,718.17,1592177,819950,,,ok,ok,1.0,0.4858764314427591,1.0,0.4858764314427591,1.0,0.5150171735194317,0,0
graphdraw-domain,2,0,603.39,613.82,603.39,613.82,680257,864414,,,ok,ok,1.0,1.0172570691110046,1.0,1.0172570691110046,1.0,1.2706770122156457,0,0
graphdraw-domain,3,0,705.97,890.68,705.97,890.68,747167,940499,,,ok,ok,1.0,1.2612699265881153,1.0,1.2612699265881153,1.0,1.258718771202261,0,0
graphdraw-domain,4,0,1659.69,880.29,1659.69,880.29,1816067,978699,,,ok,ok,1.0,0.5306770077497908,1.0,0.5306770077497908,1.0,0.5389366726738235,0,0
h80x6320d,0,0,157.61,144.73,157.61,144.73,72,66,,,ok,ok,1.0,0.9187945274572851,1.0,0.9187945274572851,1.0,0.9651162790697675,0,0
h80x6320d,1,0,179.44,183.75,179.44,183.75,6,6,,,ok,ok,1.0,1.0238860563068055,1.0,1.0238860563068055,1.0,1.0,0,0
h80x6320d,2,0,124.18,118.29,124.18,118.29,7,7,,,ok,ok,1.0,0.9529477552324652,1.0,0.9529477552324652,1.0,1.0,0,0
h80x6320d,3,0,119.01,117.5,119.01,117.5,5,5,,,ok,ok,1.0,0.9874177151904008,1.0,0.9874177151904008,1.0,1.0,0,0
